jointmoment_id,session_trial,time,elbow_moment_x,elbow_moment_y,elbow_moment_z,shoulder_thorax_moment_x,shoulder_thorax_moment_y,shoulder_thorax_moment_z,shoulder_upper_arm_moment_x,shoulder_upper_arm_moment_y,shoulder_upper_arm_moment_z,wrist_moment_x,wrist_moment_y,wrist_moment_z,glove_elbow_moment_x,glove_elbow_moment_y,glove_elbow_moment_z,glove_shoulder_glove_upper_arm_moment_x,glove_shoulder_glove_upper_arm_moment_y,glove_shoulder_glove_upper_arm_moment_z,glove_shoulder_thorax_moment_x,glove_shoulder_thorax_moment_y,glove_shoulder_thorax_moment_z,glove_wrist_moment_x,glove_wrist_moment_y,glove_wrist_moment_z,trials_id,session,trial,pitch_type,session_type,handedness,extracted_datetime,time_offset,ongoing_datetime,duration_from_start,extracted_month,extracted_day,extracted_hour,extracted_minute,extracted_second,extracted_weekday,extracted_week
2484049,498_5,0.0639,4.53,-9.98,-0.7,15.63,-9.21,-4.61,2.84,16.4,-8.98,-2.06,0.81,-0.05,-7.2,27.03,0.7,-21.6,6.28,13.58,-9.86,6.33,-23.49,7.71,-1.28,-0.03,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.0639,2024-02-05 10:39:50.063900,0 days 00:00:00.063900,2,5,10,39,50,0,6
2484050,498_5,0.0667,1.06,-7.46,-0.64,12.49,-10.77,-7.02,-0.78,16.78,-6.84,-1.37,0.15,-0.08,-7.48,23.9,1.02,-18.85,6.38,12.31,-7.99,5.57,-21.25,6.9,-1.2,-0.06,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.0667,2024-02-05 10:39:50.066700,0 days 00:00:00.066700,2,5,10,39,50,0,6
2484051,498_5,0.0694,-2.73,-4.42,-0.54,8.8,-11.67,-9.23,-4.25,16.41,-4.21,-0.57,-0.54,-0.1,-6.87,17.55,1.27,-13.52,5.68,9.54,-5.02,4.01,-16.24,5.21,-0.84,-0.08,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.0694,2024-02-05 10:39:50.069400,0 days 00:00:00.069400,2,5,10,39,50,0,6
2484052,498_5,0.0722,-6.38,-1.23,-0.4,4.84,-11.77,-10.84,-7.2,15.16,-1.43,0.21,-1.18,-0.12,-5.61,8.81,1.44,-6.24,4.45,5.61,-1.14,1.87,-9.17,2.85,-0.27,-0.09,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.0722,2024-02-05 10:39:50.072200,0 days 00:00:00.072200,2,5,10,39,50,0,6
2484053,498_5,0.075,-9.47,1.74,-0.21,0.86,-10.98,-11.48,-9.36,12.88,1.2,0.86,-1.69,-0.12,-4.0,-1.09,1.53,2.09,3.06,1.08,3.34,-0.55,-1.05,0.12,0.41,-0.1,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.075,2024-02-05 10:39:50.075000,0 days 00:00:00.075000,2,5,10,39,50,0,6
2484054,498_5,0.0778,-11.71,4.2,0.04,-2.97,-9.29,-10.9,-10.55,9.49,3.45,1.3,-2.03,-0.1,-2.42,-10.76,1.54,10.46,1.88,-3.43,8.0,-2.96,6.97,-2.62,1.07,-0.09,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.0778,2024-02-05 10:39:50.077800,0 days 00:00:00.077800,2,5,10,39,50,0,6
2484055,498_5,0.0806,-12.96,5.97,0.35,-6.54,-6.79,-9.02,-10.74,5.04,5.16,1.48,-2.19,-0.06,-1.19,-18.85,1.45,17.84,1.19,-7.28,12.4,-5.08,13.79,-4.99,1.56,-0.09,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.0806,2024-02-05 10:39:50.080600,0 days 00:00:00.080600,2,5,10,39,50,0,6
2484056,498_5,0.0833,-13.28,6.99,0.71,-9.75,-3.65,-5.95,-10.02,-0.27,6.27,1.42,-2.2,-0.01,-0.53,-24.26,1.24,23.37,1.14,-9.96,16.04,-6.68,18.5,-6.68,1.79,-0.09,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.0833,2024-02-05 10:39:50.083300,0 days 00:00:00.083300,2,5,10,39,50,0,6
2484057,498_5,0.0861,-12.87,7.33,1.11,-12.57,-0.1,-2.0,-8.59,-6.11,6.84,1.15,-2.11,0.06,-0.54,-26.35,0.91,26.4,1.73,-11.16,18.52,-7.58,20.59,-7.48,1.69,-0.09,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.0861,2024-02-05 10:39:50.086100,0 days 00:00:00.086100,2,5,10,39,50,0,6
2484058,498_5,0.0889,-12.03,7.2,1.53,-14.95,3.58,2.41,-6.71,-12.05,6.98,0.78,-1.99,0.13,-1.15,-24.95,0.46,26.64,2.8,-10.84,19.51,-7.68,19.94,-7.3,1.25,-0.08,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.0889,2024-02-05 10:39:50.088900,0 days 00:00:00.088900,2,5,10,39,50,0,6
2484059,498_5,0.0917,-11.12,6.86,1.93,-16.9,7.13,6.75,-4.65,-17.63,6.91,0.43,-1.93,0.2,-2.17,-20.44,-0.1,24.15,4.09,-9.18,18.88,-6.97,16.83,-6.21,0.5,-0.07,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.0917,2024-02-05 10:39:50.091700,0 days 00:00:00.091700,2,5,10,39,50,0,6
2484060,498_5,0.0944,-10.47,6.66,2.27,-18.41,10.35,10.5,-2.68,-22.4,6.87,0.2,-1.99,0.27,-3.29,-13.68,-0.72,19.31,5.26,-6.56,16.64,-5.53,11.91,-4.42,-0.44,-0.05,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.0944,2024-02-05 10:39:50.094400,0 days 00:00:00.094400,2,5,10,39,50,0,6
2484061,498_5,0.0972,-10.31,6.94,2.51,-19.48,13.07,13.18,-0.99,-25.95,7.09,0.21,-2.2,0.31,-4.22,-5.79,-1.3,12.83,5.95,-3.47,12.98,-3.54,6.04,-2.2,-1.45,-0.04,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.0972,2024-02-05 10:39:50.097200,0 days 00:00:00.097200,2,5,10,39,50,0,6
2484062,498_5,0.1,-10.76,7.96,2.61,-20.09,15.23,14.44,0.29,-28.0,7.77,0.54,-2.58,0.34,-4.68,1.92,-1.74,5.56,5.88,-0.43,8.24,-1.25,0.19,0.1,-2.37,-0.02,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1,2024-02-05 10:39:50.100000,0 days 00:00:00.100000,2,5,10,39,50,0,6
2484063,498_5,0.1028,-11.76,9.87,2.54,-20.2,16.79,14.06,1.15,-28.36,9.01,1.24,-3.1,0.34,-4.52,8.28,-1.95,-1.59,4.85,2.12,2.88,1.03,-4.77,2.15,-3.07,0.0,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1028,2024-02-05 10:39:50.102800,0 days 00:00:00.102800,2,5,10,39,50,0,6
2484064,498_5,0.1056,-13.1,12.64,2.3,-19.71,17.75,12.01,1.64,-26.94,10.78,2.29,-3.7,0.31,-3.71,12.33,-1.81,-7.77,2.82,3.86,-2.6,2.99,-8.17,3.68,-3.44,0.01,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1056,2024-02-05 10:39:50.105600,0 days 00:00:00.105600,2,5,10,39,50,0,6
2484065,498_5,0.1083,-14.44,16.02,1.87,-18.46,18.08,8.45,1.89,-23.76,12.91,3.64,-4.28,0.26,-2.35,13.52,-1.28,-12.3,-0.05,4.61,-7.66,4.36,-9.58,4.54,-3.4,0.01,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1083,2024-02-05 10:39:50.108300,0 days 00:00:00.108300,2,5,10,39,50,0,6
2484066,498_5,0.1111,-15.4,19.58,1.3,-16.33,17.74,3.7,2.03,-18.93,15.07,5.18,-4.73,0.2,-0.69,11.7,-0.32,-14.73,-3.48,4.37,-11.81,4.99,-8.94,4.65,-2.92,0.02,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1111,2024-02-05 10:39:50.111100,0 days 00:00:00.111100,2,5,10,39,50,0,6
2484067,498_5,0.1139,-15.61,22.75,0.6,-13.2,16.65,-1.82,2.17,-12.67,16.88,6.76,-4.93,0.13,0.93,7.18,1.02,-14.92,-7.05,3.23,-14.65,4.82,-6.44,4.03,-2.01,0.03,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1139,2024-02-05 10:39:50.113900,0 days 00:00:00.113900,2,5,10,39,50,0,6
2484068,498_5,0.1167,-14.84,24.91,-0.17,-9.08,14.69,-7.57,2.36,-5.3,17.91,8.21,-4.8,0.05,2.13,0.54,2.63,-12.98,-10.35,1.38,-15.94,3.92,-2.48,2.81,-0.7,0.05,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1167,2024-02-05 10:39:50.116700,0 days 00:00:00.116700,2,5,10,39,50,0,6
2484069,498_5,0.1194,-13.03,25.51,-0.93,-4.14,11.75,-13.05,2.51,2.75,17.8,9.34,-4.3,-0.03,2.51,-7.36,4.37,-9.29,-12.99,-0.93,-15.63,2.49,2.39,1.12,0.96,0.11,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1194,2024-02-05 10:39:50.119400,0 days 00:00:00.119400,2,5,10,39,50,0,6
2484070,498_5,0.1222,-10.37,24.2,-1.6,1.25,7.8,-17.76,2.47,10.93,16.36,10.01,-3.43,-0.1,1.72,-15.59,6.01,-4.43,-14.74,-3.48,-13.87,0.78,7.58,-0.88,2.95,0.2,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1222,2024-02-05 10:39:50.122200,0 days 00:00:00.122200,2,5,10,39,50,0,6
2484071,498_5,0.125,-7.21,20.88,-2.11,6.58,2.91,-21.34,2.03,18.64,13.58,10.08,-2.26,-0.16,-0.39,-23.19,7.36,0.91,-15.49,-6.01,-11.04,-0.92,12.49,-3.02,5.26,0.32,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.125,2024-02-05 10:39:50.125000,0 days 00:00:00.125000,2,5,10,39,50,0,6
2484072,498_5,0.1278,-4.0,15.79,-2.4,11.26,-2.66,-23.51,1.02,25.22,9.7,9.51,-0.88,-0.21,-3.77,-29.24,8.16,5.98,-15.3,-8.28,-7.63,-2.32,16.59,-5.11,7.92,0.47,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1278,2024-02-05 10:39:50.127800,0 days 00:00:00.127800,2,5,10,39,50,0,6
2484073,498_5,0.1306,-1.2,9.48,-2.41,14.74,-8.43,-24.15,-0.6,30.07,5.15,8.34,0.57,-0.25,-8.11,-32.95,8.25,10.06,-14.27,-10.06,-4.18,-3.21,19.4,-6.98,10.98,0.64,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1306,2024-02-05 10:39:50.130600,0 days 00:00:00.130600,2,5,10,39,50,0,6
2484074,498_5,0.1333,0.83,2.71,-2.16,16.61,-13.76,-23.25,-2.66,32.69,0.49,6.67,1.95,-0.27,-12.84,-33.69,7.47,12.6,-12.55,-11.12,-1.13,-3.44,20.56,-8.43,14.48,0.81,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1333,2024-02-05 10:39:50.133300,0 days 00:00:00.133300,2,5,10,39,50,0,6
2484075,498_5,0.1361,1.88,-3.68,-1.67,16.7,-17.91,-20.89,-4.83,32.74,-3.69,4.69,3.15,-0.27,-17.29,-31.04,5.77,13.27,-10.2,-11.29,1.24,-2.99,19.79,-9.29,18.42,0.96,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1361,2024-02-05 10:39:50.136100,0 days 00:00:00.136100,2,5,10,39,50,0,6
2484076,498_5,0.1389,1.92,-8.97,-1.03,15.12,-20.25,-17.23,-6.65,30.15,-6.94,2.58,4.06,-0.25,-20.81,-24.92,3.19,12.05,-7.19,-10.46,2.92,-1.95,17.0,-9.42,22.69,1.05,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1389,2024-02-05 10:39:50.138900,0 days 00:00:00.138900,2,5,10,39,50,0,6
2484077,498_5,0.1417,1.02,-12.71,-0.32,12.23,-20.35,-12.46,-7.65,25.09,-9.02,0.51,4.61,-0.22,-22.97,-15.64,-0.11,9.26,-3.43,-8.63,4.17,-0.5,12.34,-8.77,27.07,1.07,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1417,2024-02-05 10:39:50.141700,0 days 00:00:00.141700,2,5,10,39,50,0,6
2484078,498_5,0.1444,-0.62,-14.82,0.36,8.56,-18.18,-6.82,-7.48,18.02,-9.97,-1.42,4.79,-0.18,-23.7,-3.96,-3.85,5.48,1.16,-5.97,5.41,1.1,6.17,-7.42,31.22,1.0,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1444,2024-02-05 10:39:50.144400,0 days 00:00:00.144400,2,5,10,39,50,0,6
2484079,498_5,0.1472,-2.8,-15.55,0.9,4.77,-14.06,-0.61,-6.03,9.67,-10.05,-3.16,4.59,-0.13,-23.29,8.92,-7.66,1.49,6.53,-2.77,7.05,2.6,-0.85,-5.56,34.71,0.85,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1472,2024-02-05 10:39:50.147200,0 days 00:00:00.147200,2,5,10,39,50,0,6
2484080,498_5,0.15,-5.31,-15.4,1.24,1.48,-8.7,5.76,-3.4,0.97,-9.69,-4.71,4.04,-0.08,-22.34,21.51,-11.13,-1.99,12.38,0.56,9.34,3.74,-7.91,-3.47,37.16,0.64,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.15,2024-02-05 10:39:50.150000,0 days 00:00:00.150000,2,5,10,39,50,0,6
2484081,498_5,0.1528,-7.97,-14.92,1.31,-0.78,-3.04,11.77,0.01,-7.02,-9.35,-6.1,3.21,-0.04,-21.56,32.24,-13.83,-4.39,18.18,3.54,12.21,4.4,-14.1,-1.51,38.29,0.4,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1528,2024-02-05 10:39:50.152800,0 days 00:00:00.152800,2,5,10,39,50,0,6
2484082,498_5,0.1556,-10.65,-14.61,1.08,-1.65,1.9,16.82,3.66,-13.27,-9.41,-7.34,2.13,-0.01,-21.55,39.81,-15.46,-5.46,23.17,5.77,15.27,4.55,-18.66,0.03,38.06,0.16,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1556,2024-02-05 10:39:50.155600,0 days 00:00:00.155600,2,5,10,39,50,0,6
2484083,498_5,0.1583,-13.23,-14.79,0.54,-0.98,5.22,20.33,6.93,-16.91,-10.08,-8.41,0.86,0.01,-22.65,43.42,-15.89,-5.31,26.63,7.0,17.91,4.27,-21.09,0.94,36.65,-0.05,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1583,2024-02-05 10:39:50.158300,0 days 00:00:00.158300,2,5,10,39,50,0,6
2484084,498_5,0.1611,-15.64,-15.6,-0.25,1.16,6.33,21.86,9.28,-17.4,-11.41,-9.26,-0.53,0.02,-24.88,42.92,-15.15,-4.25,27.97,7.16,19.5,3.69,-21.24,1.19,34.44,-0.21,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1611,2024-02-05 10:39:50.161100,0 days 00:00:00.161100,2,5,10,39,50,0,6
2484085,498_5,0.1639,-17.79,-16.97,-1.2,4.52,5.05,21.22,10.41,-14.71,-13.28,-9.86,-1.96,0.01,-27.96,38.72,-13.44,-2.74,26.89,6.4,19.53,2.92,-19.29,0.9,31.86,-0.32,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1639,2024-02-05 10:39:50.163900,0 days 00:00:00.163900,2,5,10,39,50,0,6
2484086,498_5,0.1667,-19.59,-18.71,-2.2,8.66,1.71,18.63,10.3,-9.33,-15.45,-10.18,-3.35,0.0,-31.42,31.65,-11.01,-1.17,23.38,5.04,17.72,1.96,-15.69,0.33,29.29,-0.39,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1667,2024-02-05 10:39:50.166700,0 days 00:00:00.166700,2,5,10,39,50,0,6
2484087,498_5,0.1694,-20.94,-20.55,-3.12,13.05,-2.95,14.67,9.22,-2.27,-17.59,-10.21,-4.57,-0.01,-34.67,22.74,-8.14,0.2,17.69,3.52,14.04,0.73,-11.0,-0.18,26.95,-0.44,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1694,2024-02-05 10:39:50.169400,0 days 00:00:00.169400,2,5,10,39,50,0,6
2484088,498_5,0.1722,-21.72,-22.19,-3.84,17.12,-7.93,10.17,7.65,5.17,-19.41,-9.98,-5.51,-0.02,-37.08,13.08,-5.13,1.24,10.3,2.33,8.72,-0.93,-5.86,-0.31,24.9,-0.5,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1722,2024-02-05 10:39:50.172200,0 days 00:00:00.172200,2,5,10,39,50,0,6
2484089,498_5,0.175,-21.82,-23.4,-4.27,20.36,-12.15,6.09,6.17,11.58,-20.66,-9.55,-6.05,-0.03,-38.09,3.73,-2.21,1.97,1.87,1.9,2.21,-3.18,-0.89,0.17,23.05,-0.56,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.175,2024-02-05 10:39:50.175000,0 days 00:00:00.175000,2,5,10,39,50,0,6
2484090,498_5,0.1778,-21.12,-24.04,-4.36,22.41,-14.74,3.29,5.31,15.82,-21.21,-9.02,-6.09,-0.04,-37.23,-4.37,0.38,2.48,-6.78,2.5,-4.81,-6.09,3.35,1.35,21.24,-0.62,3932,498,5,,PitchingAssessment,L,2024-02-05 10:39:50,0.1778,2024-02-05 10:39:50.177800,0 days 00:00:00.177800,2,5,10,39,50,0,6
