velo_id,session_trial,time,elbow_velo_x,elbow_velo_y,elbow_velo_z,rear_hip_velo_x,rear_hip_velo_y,rear_hip_velo_z,rear_knee_velo_x,rear_knee_velo_y,rear_knee_velo_z,shoulder_velo_x,shoulder_velo_y,shoulder_velo_z,wrist_velo_x,wrist_velo_y,wrist_velo_z,pelvis_velo_x,pelvis_velo_y,pelvis_velo_z,glove_elbow_velo_x,glove_elbow_velo_y,glove_elbow_velo_z,lead_hip_velo_x,lead_hip_velo_y,lead_hip_velo_z,lead_knee_velo_x,lead_knee_velo_y,lead_knee_velo_z,glove_shoulder_velo_x,glove_shoulder_velo_y,glove_shoulder_velo_z,glove_wrist_velo_x,glove_wrist_velo_y,glove_wrist_velo_z,torso_velo_x,torso_velo_y,torso_velo_z,torso_pelvis_velo_x,torso_pelvis_velo_y,torso_pelvis_velo_z
2490065,499_6,0.375,-54.75,-55.85,-55.32,78.39,18.82,-101.73,-12.74,-5.23,3.0,-51.18,-0.27,-127.97,-43.99,125.15,-48.97,-79.06,-48.84,-101.12,-23.41,1433.26,-435.19,58.49,-17.77,141.47,-113.77,-29.14,-2.55,-84.14,-69.71,38.39,-337.42,-501.23,98.34,0.62,6.56,-78.71,-70.6,66.61,-22.04
2490066,499_6,0.3778,-42.12,-63.83,-64.14,65.46,21.76,-100.99,-14.94,-4.34,2.5,-36.5,-4.2,-139.03,-50.28,91.48,-33.53,-69.85,-49.11,-98.96,-28.13,1036.19,-314.16,34.75,-22.68,118.26,-137.51,-20.3,-1.67,-75.85,-69.5,53.53,-369.74,-309.97,68.03,1.65,2.23,-84.06,-60.12,61.6,-14.51
2490067,499_6,0.3806,-31.58,-83.1,-86.1,51.82,22.69,-99.31,-17.34,-4.12,2.38,-23.48,-9.48,-153.72,-25.81,47.05,-13.38,-60.32,-48.26,-97.93,-30.45,649.85,-196.32,11.66,-25.67,97.42,-159.06,-14.08,-0.98,-68.91,-66.98,64.37,-391.41,-143.1,40.23,2.44,-1.34,-89.11,-49.73,56.2,-8.4
2490068,499_6,0.3833,-23.24,-124.73,-132.93,38.87,21.94,-96.62,-19.67,-4.37,2.54,-12.58,-15.17,-170.96,37.88,-4.71,9.93,-51.47,-46.58,-97.95,-29.68,305.39,-91.2,-9.14,-26.76,78.09,-177.76,-10.67,-0.46,-64.48,-62.58,68.27,-399.35,-19.53,17.41,2.98,-3.34,-93.63,-40.37,51.59,-3.87
2490069,499_6,0.3861,-17.21,-194.03,-210.15,27.8,20.01,-92.99,-21.55,-4.83,2.81,-4.01,-20.62,-189.32,143.19,-58.94,34.09,-44.0,-44.38,-98.67,-25.56,23.41,-5.14,-26.68,-26.22,59.36,-193.68,-9.8,-0.11,-63.37,-57.34,64.04,-388.73,53.01,0.7,3.28,-3.31,-97.54,-32.69,48.68,-0.66
2490070,499_6,0.3889,-13.7,-288.31,-314.67,19.49,17.49,-88.78,-22.58,-5.18,3.01,2.27,-25.46,-207.32,284.07,-109.29,56.02,-38.35,-42.0,-99.67,-18.51,-184.71,58.36,-40.67,-24.52,40.83,-207.47,-10.86,0.12,-65.73,-52.65,52.35,-355.81,77.85,-9.98,3.35,-1.19,-100.98,-27.08,47.87,1.77
2490071,499_6,0.3917,-12.8,-397.11,-434.99,14.41,15.01,-84.54,-22.48,-5.22,3.03,6.49,-29.56,-223.45,445.61,-148.58,72.15,-34.68,-39.8,-100.62,-9.76,-315.72,98.27,-51.3,-22.29,23.01,-220.08,-13.09,0.26,-70.92,-49.99,35.61,-300.56,66.83,-15.49,3.15,2.61,-104.25,-23.68,49.16,4.07
2490072,499_6,0.3944,-14.42,-504.6,-553.75,12.6,13.05,-80.75,-21.19,-4.96,2.87,8.94,-32.92,-236.08,606.04,-170.22,79.09,-32.96,-38.13,-101.44,-1.2,-373.86,115.88,-59.06,-20.21,7.33,-232.4,-15.66,0.35,-77.6,-50.54,17.4,-227.67,35.96,-17.06,2.64,7.35,-107.72,-22.42,52.15,6.68
2490073,499_6,0.3972,-18.12,-593.55,-652.07,13.72,11.99,-77.47,-18.87,-4.67,2.7,9.93,-35.57,-243.45,741.02,-170.02,74.53,-33.0,-37.27,-102.37,5.01,-370.05,114.53,-64.44,-18.96,-4.34,-244.97,-17.85,0.41,-84.04,-54.86,1.51,-145.51,0.56,-16.0,1.76,12.12,-111.65,-23.12,56.22,9.63
2490074,499_6,0.4,-23.1,-649.59,-714.23,17.1,11.95,-74.17,-15.86,-4.89,2.84,9.7,-37.63,-243.87,829.05,-147.61,58.02,-34.47,-37.4,-103.84,7.1,-320.56,99.2,-67.92,-19.01,-10.39,-257.85,-19.1,0.43,-88.59,-62.71,-9.15,-63.72,-28.59,-13.41,0.43,15.99,-116.05,-25.51,60.59,12.5
2490075,499_6,0.4028,-28.31,-664.67,-731.38,21.85,12.85,-69.84,-12.55,-6.19,3.61,8.51,-39.27,-236.15,856.49,-106.71,31.16,-36.93,-38.42,-106.29,4.23,-244.78,75.86,-69.91,-20.52,-10.26,-270.66,-19.14,0.41,-90.19,-73.0,-13.32,9.49,-46.94,-10.17,-1.41,18.24,-120.57,-29.19,64.43,14.53
2490076,499_6,0.4056,-32.6,-638.67,-703.34,27.0,14.4,-63.43,-9.29,-8.95,5.23,6.63,-40.69,-219.97,820.33,-54.06,-2.71,-39.83,-40.03,-109.95,-3.14,-162.14,50.45,-70.85,-23.33,-4.78,-282.67,-17.88,0.34,-88.61,-84.08,-11.68,69.19,-55.47,-6.86,-3.8,18.45,-124.6,-33.7,66.94,14.87
2490077,499_6,0.4083,-34.97,-578.65,-637.87,31.63,16.19,-54.45,-6.3,-13.1,7.67,4.48,-42.13,-196.17,727.95,2.7,-39.48,-42.61,-41.71,-114.74,-13.35,-88.5,27.84,-71.18,-26.93,3.82,-293.07,-15.49,0.23,-84.47,-94.09,-6.49,114.26,-58.44,-3.83,-6.66,16.6,-127.44,-38.47,67.51,12.89
2490078,499_6,0.4111,-34.72,-496.26,-547.7,35.03,17.7,-43.33,-3.69,-18.15,10.62,2.6,-43.74,-166.58,593.89,57.03,-75.28,-44.79,-42.87,-120.32,-24.06,-32.97,10.76,-71.35,-30.62,12.39,-301.23,-12.26,0.07,-78.95,-101.5,-0.7,146.52,-60.64,-1.22,-9.76,13.03,-128.52,-42.91,65.84,8.38
2490079,499_6,0.4139,-31.64,-404.04,-446.6,36.82,18.48,-31.56,-1.41,-23.22,13.6,1.56,-45.53,-133.69,434.84,104.86,-107.28,-46.05,-42.98,-126.16,-32.99,3.86,-0.67,-71.75,-33.61,17.68,-306.84,-8.63,-0.1,-73.39,-105.33,3.02,169.15,-65.36,0.94,-12.74,8.36,-127.59,-46.45,61.95,1.58
2490080,499_6,0.4167,-25.96,-312.23,-345.81,36.97,18.16,-21.35,0.66,-27.37,16.02,1.89,-47.38,-100.15,265.03,145.07,-134.03,-46.3,-41.71,-131.8,-38.55,29.39,-8.82,-72.66,-35.23,17.13,-310.05,-5.11,-0.24,-68.91,-105.24,3.04,185.22,-73.5,2.69,-15.14,3.32,-124.83,-48.62,56.21,-6.85
2490081,499_6,0.4194,-18.41,-227.02,-252.12,35.78,16.61,-15.01,2.74,-29.79,17.43,3.85,-49.19,-68.37,93.18,179.14,-155.51,-45.67,-39.02,-136.89,-40.18,56.04,-17.62,-74.23,-35.0,9.52,-311.46,-2.31,-0.27,-66.24,-101.32,-0.99,196.79,-83.95,4.1,-16.51,-1.43,-120.75,-49.13,49.21,-16.1
2490082,499_6,0.4222,-9.97,-150.29,-167.59,33.8,13.92,-14.2,5.02,-30.03,17.57,7.43,-50.98,-40.22,-78.06,210.14,-172.61,-44.45,-35.17,-141.28,-38.25,96.34,-30.99,-76.47,-32.74,-4.78,-311.96,-0.81,-0.1,-65.72,-93.83,-8.35,204.77,-94.5,5.21,-16.55,-5.49,-116.0,-47.94,41.65,-25.33
2490083,499_6,0.425,-1.7,-80.63,-90.64,31.8,10.44,-19.39,7.7,-28.06,16.41,12.31,-53.02,-16.93,-250.45,241.36,-186.39,-43.06,-30.64,-144.9,-33.7,157.51,-51.16,-79.26,-28.58,-23.91,-312.56,-1.05,0.33,-67.53,-83.07,-17.8,209.13,-102.84,6.03,-15.13,-8.76,-111.22,-45.32,34.13,-33.87
2490084,499_6,0.4278,5.53,-15.23,-18.16,30.53,6.74,-29.69,10.88,-24.16,14.13,17.96,-55.82,1.0,-427.22,275.04,-197.41,-42.0,-25.98,-147.63,-27.45,237.58,-77.38,-82.47,-22.92,-44.99,-314.13,-3.18,1.05,-71.78,-69.47,-28.13,209.08,-107.08,6.54,-12.4,-11.38,-106.8,-41.81,27.11,-41.19
2490085,499_6,0.4306,11.21,47.72,51.83,30.61,3.51,-43.11,14.57,-18.75,10.98,23.79,-59.92,13.76,-609.53,311.73,-205.45,-41.63,-21.79,-149.24,-20.06,324.96,-105.86,-86.06,-16.41,-64.8,-317.34,-6.96,2.03,-78.7,-53.8,-38.46,203.24,-105.84,6.68,-8.71,-13.67,-102.86,-38.09,20.86,-46.92
2490086,499_6,0.4333,15.23,106.91,117.82,32.26,1.51,-57.2,18.64,-12.27,7.21,29.25,-65.66,22.24,-793.66,350.36,-209.89,-42.07,-18.55,-149.4,-11.67,401.96,-130.85,-90.17,-9.92,-80.28,-322.45,-11.77,3.17,-88.53,-37.33,-48.16,189.7,-98.08,6.37,-4.54,-15.95,-99.26,-34.71,15.59,-50.85
2490087,499_6,0.4361,17.81,156.99,173.82,35.14,1.5,-69.7,22.85,-5.05,3.03,33.94,-72.99,27.85,-969.55,388.44,-210.11,-43.03,-16.7,-147.9,-2.2,450.98,-146.66,-95.26,-4.44,-89.16,-329.46,-16.78,4.33,-101.3,-21.82,-56.7,166.32,-83.07,5.51,-0.44,-18.38,-95.72,-31.89,11.49,-53.02
2490088,499_6,0.4389,19.41,189.83,210.73,38.25,4.17,-79.13,26.84,2.66,-1.42,37.61,-81.34,32.36,-1121.37,422.23,-205.8,-43.77,-16.6,-144.84,8.24,460.77,-149.7,-102.06,-0.99,-90.17,-338.08,-21.17,5.36,-116.53,-9.17,-63.36,131.42,-60.49,4.07,3.11,-21.0,-91.95,-29.32,8.84,-53.72
2490089,499_6,0.4417,20.46,197.61,219.83,40.1,10.0,-84.99,30.13,10.59,-5.98,40.23,-89.7,37.63,-1230.15,446.49,-196.78,-43.21,-18.55,-140.74,19.01,430.07,-139.61,-111.41,-0.44,-83.29,-347.99,-24.39,6.17,-133.08,-1.0,-67.2,84.72,-30.78,2.08,5.7,-23.64,-87.84,-26.29,7.99,-53.53
2490090,499_6,0.4444,21.31,176.74,197.09,39.18,19.19,-87.64,32.18,18.38,-10.45,42.04,-96.92,45.25,-1277.87,454.6,-182.84,-40.32,-22.75,-136.55,28.84,367.58,-119.23,-123.98,-3.37,-69.58,-358.9,-26.24,6.72,-149.06,1.87,-67.33,27.99,4.59,-0.33,7.04,-26.1,-83.51,-21.98,9.28,-53.17
2490091,499_6,0.4472,22.14,130.57,146.17,34.46,31.44,-87.9,32.47,25.51,-14.52,43.57,-101.88,56.16,-1251.97,439.46,-163.69,-34.55,-29.15,-133.4,36.12,288.6,-93.56,-139.89,-9.82,-50.94,-370.72,-26.86,7.03,-162.19,-0.34,-63.3,-34.81,43.12,-2.93,6.96,-28.18,-79.43,-15.92,12.87,-53.29
2490092,499_6,0.45,22.97,69.36,78.46,25.86,45.92,-86.64,30.63,31.39,-17.87,45.6,-103.86,70.26,-1149.13,395.47,-139.25,-26.21,-37.45,-132.27,39.44,210.33,-68.14,-158.46,-19.26,-29.68,-383.51,-26.56,7.17,-170.25,-6.39,-55.55,-98.18,81.53,-5.43,5.43,-29.75,-76.32,-8.42,18.67,-54.21
2490093,499_6,0.4528,23.7,7.34,9.72,14.5,61.3,-84.47,26.6,35.43,-20.16,48.99,-102.61,86.22,-977.08,320.94,-110.12,-16.54,-46.99,-133.76,38.07,147.27,-47.63,-178.23,-30.53,-8.04,-397.47,-25.63,7.17,-171.58,-14.3,-45.68,-156.14,116.17,-7.52,2.56,-30.78,-74.99,-0.62,26.21,-55.8
2490094,499_6,0.4556,24.14,-42.07,-45.2,2.41,75.88,-81.63,20.71,37.21,-21.16,54.5,-98.46,101.44,-753.97,219.84,-77.82,-7.47,-56.82,-137.97,32.25,107.96,-34.74,-197.23,-42.0,12.17,-412.77,-24.29,7.08,-165.54,-21.92,-36.22,-203.34,143.71,-8.94,-1.46,-31.31,-76.18,5.68,34.72,-57.63
2490095,499_6,0.4583,24.05,-70.47,-76.96,-7.97,87.94,-78.12,13.75,36.54,-20.76,62.53,-92.21,112.31,-505.62,101.73,-44.73,-1.08,-65.87,-144.6,23.11,93.21,-29.7,-213.42,-51.89,29.67,-429.43,-22.72,6.97,-152.61,-27.39,-30.15,-235.72,161.57,-9.57,-6.31,-31.43,-80.3,8.64,43.25,-59.17
2490096,499_6,0.4611,23.24,-76.38,-83.89,-14.52,96.1,-73.85,6.89,33.51,-19.01,73.02,-84.97,114.82,-261.17,-19.88,-13.59,1.02,-73.17,-153.16,12.3,95.79,-30.18,-225.28,-58.62,43.76,-447.22,-21.17,6.97,-134.22,-29.63,-30.09,-250.78,168.22,-9.4,-11.62,-31.31,-87.32,6.9,50.85,-60.13
2490097,499_6,0.4639,21.61,-64.35,-71.0,-15.93,99.63,-68.85,1.42,28.35,-16.06,85.38,-77.93,105.32,-48.2,-130.28,12.96,-1.9,-78.13,-163.19,1.51,101.54,-31.66,-232.12,-61.18,54.11,-465.69,-20.06,7.31,-112.48,-28.43,-37.53,-247.57,163.07,-8.5,-16.99,-31.11,-96.71,0.07,56.81,-60.66
2490098,499_6,0.4667,19.15,-42.36,-47.08,-11.96,98.6,-63.26,-1.48,21.39,-12.1,98.63,-72.01,81.41,111.68,-216.3,32.88,-9.54,-80.67,-174.32,-7.9,92.03,-28.27,-234.18,-59.39,60.63,-484.16,-19.9,8.27,-89.79,-24.53,-52.25,-226.54,146.27,-7.05,-22.01,-31.04,-107.51,-11.18,60.83,-61.32
2490099,499_6,0.4694,15.96,-18.84,-21.43,-3.43,93.84,-57.29,-1.01,12.96,-7.33,111.48,-67.7,42.67,206.05,-268.45,44.99,-20.71,-81.23,-186.24,-15.15,48.72,-14.12,-232.48,-53.95,63.21,-501.79,-21.24,10.15,-68.52,-19.3,-72.27,-189.34,118.63,-5.25,-26.36,-31.26,-118.51,-25.35,63.1,-62.89
2490100,499_6,0.4722,12.15,-0.46,-1.41,8.19,86.73,-51.1,2.97,3.34,-1.9,122.6,-64.95,-8.85,232.85,-282.25,49.12,-33.74,-80.67,-198.52,-19.96,-41.99,15.09,-228.5,-46.36,61.7,-517.73,-24.39,13.14,-50.76,-14.45,-94.16,-138.34,81.91,-3.29,-29.79,-31.87,-128.45,-40.49,64.19,-66.03
2490101,499_6,0.475,7.81,8.9,8.66,21.06,78.9,-44.76,9.97,-7.19,4.02,130.68,-63.19,-68.76,199.67,-258.56,46.01,-46.81,-79.99,-210.49,-22.36,-183.82,60.54,-223.83,-38.53,55.94,-531.14,-29.33,17.23,-38.17,-11.68,-113.84,-76.28,39.19,-1.4,-32.15,-32.84,-136.21,-54.65,64.92,-70.98
2490102,499_6,0.4778,2.89,8.11,7.53,33.41,71.9,-38.3,18.94,-18.32,10.24,134.72,-61.59,-130.99,121.21,-202.86,37.23,-58.33,-80.11,-221.26,-22.55,-367.56,119.28,-219.92,-32.39,46.04,-541.4,-35.63,22.18,-31.78,-12.29,-127.54,-6.17,-4.77,0.21,-33.42,-34.03,-141.02,-66.24,66.14,-77.43
2490103,499_6,0.4806,-2.82,-1.82,-3.7,43.75,66.88,-31.77,28.49,-29.63,16.54,134.12,-59.29,-188.97,15.88,-123.71,24.77,-67.13,-81.61,-229.78,-20.69,-571.25,184.3,-217.96,-29.39,32.52,-548.19,-42.51,27.59,-31.89,-16.92,-132.74,68.18,-43.92,1.32,-33.66,-35.19,-142.58,-74.21,68.45,-84.54
2490104,499_6,0.4833,-9.74,-18.6,-22.42,51.05,64.4,-25.26,37.19,-40.62,22.62,128.89,-55.62,-236.95,-97.71,-30.68,10.71,-72.56,-84.58,-235.15,-16.88,-764.31,245.84,-218.73,-30.18,16.5,-551.64,-49.06,32.92,-38.04,-25.39,-128.78,141.37,-71.93,1.75,-32.99,-36.02,-141.07,-78.13,72.09,-91.16
2490105,499_6,0.4861,-18.36,-39.0,-45.0,54.85,64.36,-18.94,43.9,-50.7,28.17,119.76,-50.34,-271.08,-203.36,67.44,-3.21,-74.58,-88.59,-236.75,-11.24,-914.84,293.71,-222.65,-34.41,-0.56,-552.33,-54.44,37.71,-48.94,-36.75,-117.03,205.91,-83.8,1.37,-31.6,-36.24,-137.18,-78.2,76.83,-96.07
2490106,499_6,0.4889,-29.03,-58.9,-66.71,55.25,66.07,-12.94,47.97,-59.25,32.85,108.09,-43.6,-289.81,-288.59,163.51,-15.76,-73.66,-92.78,-234.46,-4.01,-997.94,319.94,-229.7,-40.84,-17.16,-551.28,-58.12,41.67,-62.7,-49.47,-100.42,253.09,-77.4,0.16,-29.69,-35.64,-131.89,-75.15,81.99,-98.27
2490107,499_6,0.4917,-41.7,-72.96,-81.49,52.85,68.47,-7.35,49.35,-65.77,36.37,95.69,-35.97,-293.7,-344.77,251.85,-26.21,-70.69,-96.1,-228.66,4.29,-1002.11,320.9,-239.49,-47.68,-32.19,-549.7,-60.0,44.81,-77.01,-61.92,-82.68,275.25,-54.37,-1.77,-27.48,-34.21,-126.33,-70.1,86.61,-97.23
2490108,499_6,0.4944,-55.62,-74.86,-82.17,48.71,70.38,-2.18,48.63,-69.89,38.54,84.41,-28.3,-284.69,-366.55,327.29,-34.16,-66.85,-97.5,-220.27,12.74,-931.53,297.93,-251.23,-53.04,-45.18,-548.76,-60.39,47.37,-89.56,-72.65,-67.31,268.74,-19.85,-4.13,-25.18,-32.09,-121.46,-64.4,89.64,-93.11
2490109,499_6,0.4972,-69.25,-58.49,-61.89,44.23,70.74,2.6,46.9,-71.58,39.34,75.72,-21.58,-265.32,-351.56,384.32,-39.32,-63.44,-96.23,-210.56,20.11,-803.19,256.5,-263.73,-55.37,-56.27,-549.32,-59.9,49.81,-98.45,-80.79,-56.73,236.03,18.93,-6.54,-22.99,-29.59,-117.85,-59.42,90.21,-86.84
2490110,499_6,0.5,-80.47,-20.31,-16.73,41.04,68.81,7.04,45.59,-71.12,38.92,70.31,-16.85,-238.15,-300.5,417.07,-41.38,-61.72,-91.99,-200.96,25.06,-640.62,204.15,-275.47,-53.8,-65.92,-551.75,-59.2,52.57,-102.59,-86.0,-51.84,185.87,54.62,-8.59,-21.02,-27.11,-115.48,-56.41,87.82,-79.97
2490111,499_6,0.5028,-86.98,37.97,51.19,40.84,64.26,11.3,46.17,-69.11,37.62,68.01,-14.96,-205.48,-217.65,420.15,-39.98,-62.79,-84.94,-192.72,26.52,-466.64,148.2,-284.79,-48.25,-74.57,-555.9,-58.77,55.93,-101.89,-88.42,-51.98,130.97,81.53,-9.91,-19.32,-25.08,-113.79,-56.36,82.41,-74.44
2490112,499_6,0.5055,-36.76,-196.39,-217.11,71.93,19.16,-23.95,53.05,-53.0,24.0,123.21,-60.72,-102.37,211.1,455.17,-103.83,-87.22,-15.18,-202.9,56.31,-76.19,-22.69,-270.22,-46.27,-37.45,-553.8,-3.38,7.59,-103.16,-117.81,-113.05,-122.62,189.86,-17.2,-23.2,-31.83,-116.09,91.16,-41.23,81.64
2490113,499_6,0.5083,-79.61,173.73,207.84,54.74,48.33,20.47,57.36,-63.84,34.17,68.5,-21.67,-131.49,9.18,326.56,-25.77,-75.5,-65.33,-182.57,17.13,-145.51,45.03,-290.85,-28.74,-89.14,-566.51,-58.96,63.68,-89.9,-86.35,-59.86,55.39,98.79,-9.62,-16.49,-23.59,-108.38,-66.91,64.46,-73.63
2490114,499_6,0.5111,-65.56,218.3,258.66,69.65,38.5,26.39,68.49,-62.18,32.9,68.54,-30.3,-93.46,131.02,233.42,-13.05,-86.71,-54.78,-180.01,6.87,-12.57,2.42,-286.65,-17.86,-94.45,-571.17,-58.8,66.88,-81.74,-82.48,-63.28,47.87,89.56,-7.96,-15.19,-24.44,-102.66,-76.97,53.55,-79.39
2490115,499_6,0.5139,-46.79,225.91,266.48,88.67,28.94,33.9,82.25,-61.83,32.28,67.05,-41.81,-56.68,244.36,118.32,2.71,-99.73,-45.18,-177.7,-6.0,97.91,-32.85,-278.63,-8.63,-97.84,-574.29,-57.67,68.59,-74.08,-76.98,-64.22,59.58,70.71,-5.41,-13.88,-26.31,-94.3,-88.89,42.57,-88.14
2490116,499_6,0.5167,-26.23,188.73,222.25,109.61,20.92,43.27,96.82,-62.78,32.33,63.79,-55.31,-22.52,341.74,-7.89,20.4,-112.88,-37.45,-174.34,-20.41,182.14,-59.48,-268.55,-2.62,-98.97,-575.32,-55.13,68.17,-67.74,-69.99,-62.17,83.99,44.36,-2.11,-12.58,-29.07,-83.69,-101.17,32.39,-97.87
2490117,499_6,0.5194,-7.21,109.38,129.06,129.73,15.57,54.25,109.94,-64.61,32.84,59.35,-69.69,7.58,418.74,-132.47,38.41,-124.41,-32.3,-168.96,-35.27,233.65,-75.29,-258.51,-0.91,-97.75,-573.87,-51.02,65.37,-62.78,-61.86,-57.55,112.44,12.71,1.72,-11.37,-32.53,-71.97,-112.28,23.71,-106.17
2490118,499_6,0.5222,7.33,0.41,1.51,146.25,13.73,66.0,119.32,-66.59,33.46,54.97,-83.61,32.1,472.96,-242.22,54.76,-132.87,-30.14,-161.26,-49.46,244.21,-77.56,-250.34,-3.89,-94.23,-569.71,-45.52,60.33,-58.71,-53.24,-51.66,135.75,-21.76,5.78,-10.38,-36.43,-60.81,-120.96,17.13,-110.8
2490119,499_6,0.525,15.29,-119.03,-138.12,156.88,15.77,77.03,123.15,-67.88,33.76,52.25,-95.69,49.53,502.38,-325.29,67.31,-137.37,-31.11,-151.72,-61.83,206.81,-63.96,-245.28,-11.19,-88.53,-562.68,-39.11,53.55,-54.77,-45.11,-46.37,145.48,-56.06,9.68,-9.8,-40.47,-52.03,-126.39,13.16,-110.27
2490120,499_6,0.5278,15.87,-227.71,-265.12,160.14,21.6,85.51,120.42,-67.75,33.4,52.67,-104.56,58.67,504.24,-373.13,74.17,-137.59,-35.06,-141.57,-71.18,119.96,-34.0,-243.78,-21.75,-80.58,-552.66,-32.36,45.67,-50.34,-38.66,-43.68,134.88,-86.91,13.0,-9.78,-44.28,-47.16,-128.26,12.23,-104.2
2490121,499_6,0.5306,9.63,-306.23,-356.81,155.44,30.72,89.57,111.15,-65.73,32.14,57.16,-109.07,58.95,475.08,-382.42,74.24,-133.74,-41.59,-132.44,-76.47,-8.32,9.65,-245.67,-33.99,-70.04,-539.67,-25.77,37.27,-45.32,-35.01,-45.1,100.31,-111.44,15.38,-10.45,-47.43,-47.03,-126.64,14.63,-93.44
2490122,499_6,0.5333,-1.59,-339.22,-395.23,143.07,42.32,87.79,96.31,-61.74,29.95,65.77,-108.49,50.76,412.07,-356.37,67.73,-126.39,-50.11,-126.04,-77.09,-159.08,60.66,-250.35,-46.06,-56.3,-523.94,-19.67,28.79,-40.21,-34.95,-51.21,42.58,-128.0,16.62,-11.83,-49.51,-51.5,-121.88,20.53,-79.92
2490123,499_6,0.5361,-15.06,-316.42,-368.24,124.11,55.53,79.59,77.59,-56.01,26.95,77.65,-102.71,35.47,315.08,-304.66,56.33,-116.33,-59.99,-123.7,-73.05,-304.9,109.84,-257.04,-56.19,-38.72,-505.91,-14.22,20.57,-35.96,-38.63,-61.37,-32.26,-136.51,16.78,-13.87,-50.16,-59.51,-114.52,29.89,-66.22
2490124,499_6,0.5389,-27.7,-233.27,-270.46,100.31,69.56,65.47,57.02,-49.05,23.42,91.31,-92.29,15.28,188.74,-241.7,43.06,-104.57,-70.64,-126.13,-65.13,-415.85,147.07,-264.82,-62.99,-17.09,-486.23,-9.51,13.06,-33.65,-45.52,-73.93,-113.64,-138.12,16.09,-16.45,-49.24,-69.34,-105.31,42.42,-54.96
2490125,499_6,0.5417,-36.66,-92.31,-104.77,73.98,83.81,47.02,36.69,-41.56,19.67,105.04,-78.43,-7.16,43.62,-183.3,31.53,-92.31,-81.58,-133.12,-54.74,-466.99,163.82,-272.69,-65.7,7.84,-465.64,-5.67,7.02,-34.12,-54.52,-86.74,-188.58,-134.36,14.86,-19.44,-46.8,-78.97,-95.32,57.55,-48.22
2490126,499_6,0.5444,-39.92,95.0,115.44,47.86,97.84,26.66,18.45,-34.22,16.05,117.39,-62.74,-29.34,-103.88,-142.49,24.87,-80.88,-92.43,-143.58,-43.65,-444.49,155.27,-279.61,-64.28,34.02,-444.79,-2.99,3.69,-37.69,-64.17,-97.8,-244.93,-126.4,13.3,-22.74,-43.17,-86.48,-85.93,74.35,-47.1
2490127,499_6,0.5472,-36.73,307.05,364.84,24.75,111.24,7.19,3.8,-27.62,12.83,127.52,-46.97,-49.25,-233.44,-125.81,24.7,-71.59,-102.81,-155.56,-33.62,-348.27,121.19,-284.63,-59.43,58.11,-424.25,-1.86,4.67,-44.07,-73.03,-105.84,-274.36,-114.81,11.55,-26.28,-38.9,-90.36,-78.65,91.54,-51.48
2490128,499_6,0.55,-27.64,513.21,607.48,7.21,123.55,-8.72,-6.15,-22.11,10.17,135.23,-32.73,-65.66,-324.14,-131.56,30.51,-65.5,-112.23,-166.57,-26.18,-190.45,65.54,-287.13,-52.38,76.01,-404.39,-2.73,11.51,-52.48,-79.99,-110.45,-274.17,-100.08,9.66,-30.01,-34.66,-89.7,-74.82,107.45,-60.11
2490129,499_6,0.5528,-14.25,678.18,801.96,-2.95,134.2,-19.0,-10.76,-17.73,8.08,140.88,-21.22,-78.05,-358.62,-150.89,39.85,-63.11,-120.09,-173.95,-22.45,9.35,-5.16,-287.04,-44.63,83.89,-385.52,-5.83,25.14,-61.75,-84.42,-111.92,-246.99,-83.4,7.73,-33.79,-31.18,-84.23,-75.24,120.25,-70.87
2490130,499_6,0.5556,1.3,768.7,909.28,-4.96,142.6,-22.54,-9.87,-14.14,6.41,145.06,-13.17,-86.31,-326.61,-171.17,49.0,-64.28,-125.71,-175.41,-23.2,229.79,-83.73,-284.98,-37.67,79.39,-367.82,-11.04,45.3,-70.55,-86.31,-110.84,-198.74,-67.04,5.97,-37.39,-29.05,-74.36,-79.86,128.21,-81.27
2490131,499_6,0.5583,16.91,760.27,900.9,0.68,148.28,-19.45,-3.93,-10.71,4.85,148.33,-8.77,-90.39,-226.96,-180.12,54.01,-68.15,-128.51,-169.48,-28.75,452.36,-163.91,-282.16,-32.69,62.57,-351.49,-17.77,70.15,-77.54,-86.06,-107.65,-135.9,-54.22,4.68,-40.52,-28.69,-61.02,-87.79,130.05,-88.93
2490132,499_6,0.5611,30.91,641.77,764.11,12.31,151.08,-11.1,5.98,-6.54,2.98,151.06,-7.74,-90.02,-67.54,-168.96,51.33,-73.37,-128.2,-155.88,-38.88,663.21,-240.88,-280.18,-30.37,36.3,-336.67,-25.0,96.42,-81.62,-84.26,-102.55,-63.37,-48.25,4.19,-42.84,-30.23,-45.6,-97.4,125.28,-92.05
2490133,499_6,0.5639,42.23,416.62,503.41,27.43,151.23,0.03,18.11,-0.7,0.37,153.33,-9.48,-84.77,136.1,-133.27,38.16,-78.37,-124.9,-135.57,-52.65,852.15,-310.99,-280.61,-30.85,5.81,-323.48,-31.49,119.86,-82.13,-81.44,-95.49,16.03,-51.51,4.81,-44.09,-33.48,-29.63,-106.77,114.43,-89.77
